MANDT,EBELN,EBELP,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR
1,60629538,10,F,01/12/2009,LRA15\LIGHT DIMMER POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60629555,10,F,01/08/2009,066-01153-0101 Radar Altim. S/N 5776,,,1000,US01,W1EX,,XAC,
1,60629556,10,F,01/08/2009,400-049200-11-012-2335-2635 UHF Radio SN,,,1000,US01,W1EX,,XAC,
1,60629557,10,F,01/08/2009,01-0770905-02  LED Beacon SN0439,,,1000,US01,W1EX,,XAC,
1,60629618,10,F,01/14/2009,2180F02\FUEL TRANSFER PUMP,,,1000,US01,W1EX,,XAC,
1,60629619,10,F,01/14/2009,P94B12-209\BOOST PUMP,,,1000,US01,W1EX,,XAC,
1,60629621,10,F,01/14/2009,1901-3500-00\TRA 3500-00,,,1000,US01,W1EX,,XAC,
1,60629624,10,F,01/15/2009,704A42820046/ FIRE EXTUNGUISHER,,,1000,US01,W1EX,,XAC,
1,60629663,10,F,01/09/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60629664,10,F,01/09/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60629671,10,F,01/09/2009,01-0770905-02  LED Beacon SN 00616,,,1000,US01,W1EX,,XAC,
1,60629674,10,F,01/09/2009,01-0770905-02  LED Beacon SN 00489,,,1000,US01,W1EX,,XAC,
1,60629687,10,F,01/14/2009,350A34-0150-03 / FRONT SHAFT T/R,,,1000,US01,W1EX,,XAC,
1,60629704,10,F,01/15/2009,"GHC100-4\HYD PACK, COMPACT",,,1000,US01,W1EX,,XAC,
1,60629705,10,F,01/15/2009,61476-402-1\NR/NTL INDICATOR,,,1000,US01,W1EX,,XAC,
1,60629708,10,F,01/16/2009,4504-300-6\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60629709,10,F,01/16/2009,4502-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60629719,10,F,01/16/2009,L633M2010107A001\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60629720,10,F,01/16/2009,2311M205-2\MOTOR,,,1000,US01,W1EX,,XAC,
1,60629739,10,F,01/12/2009,JBS882-1\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60629740,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 776,,,1000,US01,W1EX,,XAC,
1,60629741,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 581,,,1000,US01,W1EX,,XAC,
1,60629747,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 614,,,1000,US01,W1EX,,XAC,
1,60629748,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 626,,,1000,US01,W1EX,,XAC,
1,60629750,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 310,,,1000,US01,W1EX,,XAC,
1,60629751,10,F,01/12/2009,PN 456TS01Y-NVG IND LDG POS SN 409,,,1000,US01,W1EX,,XAC,
1,60629768,10,F,01/14/2009,SSTU-EURC2-1 Sensor Sgnl Trnsmtr SN 0316,,,1000,US01,W1EX,,XAC,
1,60629784,10,F,01/15/2009,PN 06417701 ENG LIGHT DIODE SN 150,,,1000,US01,W1EX,,XAC,
1,60629855,10,F,01/15/2009,350A34-0150-02\FRONT SHAFT,,,1000,US01,W1EX,,XAC,
1,60630065,10,F,01/21/2009,PN L633M2001106 ARIS MOUNT SN 354,,,1000,US01,W1EX,,XAC,
1,60630066,10,F,01/21/2009,PN L633M2010101 ARIS MOUNT SN 0129,,,1000,US01,W1EX,,XAC,
1,60630175,10,F,01/21/2009,L670M4806101\TRIM SWITCH,,,1000,US01,W1EX,,XAC,
1,60630200,10,F,01/23/2009,PN 704A44-500-071 RHFWDFUELCELL SN106180,,,1000,US01,W1EX,,XAC,
1,60630252,10,F,01/19/2009,350A54-1080-0601\AIR INTAKE,,,1000,US01,W1EX,,XAC,
1,60630262,10,F,01/19/2009,5007-155-00-20\SENSOR TACHOMETER,,,1000,US01,W1EX,,XAC,
1,60630265,10,F,01/19/2009,B17-941.27.00.0.A/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60630274,10,F,01/20/2009,L633M2010108\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60630275,10,F,01/20/2009,18016-100-01\MAIN LANDING GEAR,,,1000,US01,W1EX,,XAC,
1,60630276,10,F,01/20/2009,18785-200\MAIN LEFT GEAR,,,1000,US01,W1EX,,XAC,
1,60630278,10,F,01/21/2009,416-00298-010\FLIGHT CONTROLLER,,,1000,US01,W1EX,,XAC,
1,60630373,10,F,01/22/2009,4503-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60630374,10,F,01/22/2009,4503-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60630377,10,F,01/22/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60630378,10,F,01/22/2009,C17027DA01\ADU,,,1000,US01,W1EX,,XAC,
1,60630380,10,F,01/23/2009,SSTU-EURC2-1\TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60630381,10,F,01/23/2009,AW-EURC2-1\SIGNAL PROCESSOR,,,1000,US01,W1EX,,XAC,
1,60630382,10,F,01/23/2009,SV-EURO-5\SENSOR AMPLIFIER UNIT,,,1000,US01,W1EX,,XAC,
1,60630383,10,F,01/23/2009,AW-EURO-5\SIGNAL PROCESSING UNIT,,,1000,US01,W1EX,,XAC,
1,60630384,10,F,01/23/2009,P94B12-209\FUEL PUMP,,,1000,US01,W1EX,,XAC,
1,60630445,10,F,01/26/2009,"PN 366A84-0250-02 ARM,FIXED HOIST SN NA",,,1000,US01,W1EX,,XAC,
1,60630446,10,F,01/26/2009,"PN 366A84-0250-02 ARM,FIXED HOIST SN NA",,,1000,US01,W1EX,,XAC,
1,60630447,10,F,01/26/2009,"PN 366A84-0250-02 ARM,FIXED HOIST SN NA",,,1000,US01,W1EX,,XAC,
1,60630449,10,F,01/26/2009,400-048100-0008 vhf fm SN: 49395,,,1000,US01,W1EX,,XAC,
1,60630482,10,F,01/30/2009,704A41-430-022 / STEP ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60630483,10,F,01/30/2009,D26 / VOLTAGE REGULATOR,,,1000,US01,W1EX,,XAC,
1,60630487,10,F,01/30/2009,PN 8144002241D  GPS SN 3320043,,,1000,US01,W1EX,,XAC,
1,60630488,10,F,01/30/2009,PN 130100 FUEL PUMP CART SN 2511,,,1000,US01,W1EX,,XAC,
1,60630489,10,F,01/30/2009,PN 64279-200-2 FUEL PRESS TRANS SN 5013,,,1000,US01,W1EX,,XAC,
1,60630491,10,F,01/30/2009,PN B673M40A1001 T/R ACTUATOR SN 00240,,,1000,US01,W1EX,,XAC,
1,60630492,10,F,01/30/2009,"PN 683-6006-010 CONT BOX, ELEC SN 1059",,,1000,US01,W1EX,,XAC,
1,60630493,10,F,01/30/2009,"PN 683-6006-010 CONT BOX, ELEC SN 189",,,1000,US01,W1EX,,XAC,
1,60630494,10,F,01/30/2009,"PN 683-6006-010 CONT BOX, ELEC SN 116",,,1000,US01,W1EX,,XAC,
1,60630576,10,F,01/27/2009,SV-EURO-5 / SIGNAL AMPLIFIER,,,1000,US01,W1EX,,XAC,
1,60630577,10,F,01/27/2009,9696 / OIL COOLER MOTOR,,,1000,US01,W1EX,,XAC,
1,60630607,10,F,01/29/2009,130100 / CARTRIDGE FUEL PUMP,,,1000,US01,W1EX,,XAC,
1,60630611,10,F,01/30/2009,117-230551 / UPPER BACK COWLING L/H,,,1000,US01,W1EX,,XAC,
1,60630685,10,F,01/29/2009,L316M30C1003\CDS,,,1000,US01,W1EX,,XAC,
1,60630688,10,F,01/29/2009,B19030MC02\VEMD,,,1000,US01,W1EX,,XAC,
1,60630691,10,F,01/30/2009,20510\FIRE SHUTOFF,,,1000,US01,W1EX,,XAC,
1,60630749,10,F,01/29/2009,SSTU-EURC2-1 Sensor Sgnl Trnsmtr SN 0260,,,1000,US01,W1EX,,XAC,
1,60630858,10,F,02/02/2009,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60630863,10,F,02/02/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60630864,10,F,02/02/2009,L771M40C1014\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60630867,10,F,02/02/2009,438-00100-030\YAW PITCH GYRO,,,1000,US01,W1EX,,XAC,
1,60630881,10,F,02/04/2009,PN S15-003-2 12A LIGHT PANEL SN 039,,,1000,US01,W1EX,,XAC,
1,60630882,10,F,02/04/2009,PN S15-003-2 12A LIGHT PANEL SN 1010,,,1000,US01,W1EX,,XAC,
1,60630883,10,F,02/04/2009,PN S15-003-2 12A LIGHT PANEL SN 33,,,1000,US01,W1EX,,XAC,
1,60630973,10,F,02/06/2009,L316M30C1005\CDS,,,1000,US01,W1EX,,XAC,
1,60630974,10,F,02/06/2009,B771M40C1003\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60630975,10,F,02/06/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60630976,10,F,02/06/2009,501-1849-01\STAND BY ATTITUDE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60630981,10,F,02/09/2009,"PN 130062 BOX, REGULATOR SN 804",,,1000,US01,W1EX,,XAC,
1,60630991,10,F,02/09/2009,"PN D24AB1041 RELAY,BRAKING SN 752",,,1000,US01,W1EX,,XAC,
1,60630992,10,F,02/09/2009,"PN D24AB1041 RELAY,BRAKING SN 670",,,1000,US01,W1EX,,XAC,
1,60630993,10,F,02/09/2009,"PN D24AB1041 RELAY,BRAKING SN 531",,,1000,US01,W1EX,,XAC,
1,60630994,10,F,02/09/2009,"PN D24AB1041 RELAY,BRAKING SN 456",,,1000,US01,W1EX,,XAC,
1,60630995,10,F,02/09/2009,"PN D24AB1041 RELAY,BRAKING SN 533",,,1000,US01,W1EX,,XAC,
1,60630996,10,F,02/09/2009,"PN 97167 RELAY,BRAKING SN 365",,,1000,US01,W1EX,,XAC,
1,60630998,10,F,02/09/2009,L882M104102\WIRING HARNESS,,,1000,US01,W1EX,,XAC,
1,60631042,10,F,02/05/2009,130100\FUEL PUMP CARTRIDGE,,,1000,US01,W1EX,,XAC,
1,60631043,10,F,02/05/2009,2811500-1\LINEAR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60631060,10,F,02/09/2009,AL9603\ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60631228,10,F,02/13/2009,L284M30C1005/ MAIN TANK FUEL SENSOR,,,1000,US01,W1EX,,XAC,
1,60631339,10,F,02/11/2009,130100\FUEL PUMP CARTRIDGE,,,1000,US01,W1EX,,XAC,
1,60631345,10,F,02/11/2009,SC5083\SERVO,,,1000,US01,W1EX,,XAC,
1,60631348,10,F,02/11/2009,35020-11111\VERTICAL SPEED INDICATOR,,,1000,US01,W1EX,,XAC,
1,60631350,10,F,02/11/2009,64279-200-2\FUEL PRESSURE TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60631351,10,F,02/11/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60631352,10,F,02/11/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60631353,10,F,02/11/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60631355,10,F,02/11/2009,105-13221\DRIVING LINK ASSY,,,1000,US01,W1EX,,XAC,
1,60631357,10,F,02/12/2009,AC67032/ TR SERVO,,,1000,US01,W1EX,,XAC,
1,60631362,10,F,02/12/2009,B18-945.22.28.4.DN/ CLOCK,,,1000,US01,W1EX,,XAC,
1,60631364,10,F,02/12/2009,C17027AA01/ AIR DATA COMPUTER,,,1000,US01,W1EX,,XAC,
1,60631401,10,F,02/13/2009,23081-072 Starter Generator SN P2041,,,1000,US01,W1EX,,XAC,
1,60631453,10,F,02/13/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60631454,10,F,02/13/2009,SC7282\SERVO,,,1000,US01,W1EX,,XAC,
1,60631554,10,F,02/16/2009,PN L315M50C1001  WARNING UNIT SN 109,,,1000,US01,W1EX,,XAC,
1,60631654,10,F,02/16/2009,4504-300-6/ BATTERY MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60631730,10,F,02/20/2009,3A41.32.20F.28.4.EP Altimeter sn:1042501,,,1000,US01,W1EX,,XAC,
1,60631769,10,F,02/16/2009,400-015525-0501 RT-5000 SN: 46759,,,1000,US01,W1EX,,XAC,
1,60631810,10,F,02/19/2009,501-1228-03 Emergency PWR Sply SN 80518,,,1000,US01,W1EX,,XAC,
1,60631845,10,F,02/16/2009,b18-94522284dn Clock  sn: 1042045,,,1000,US01,W1EX,,XAC,
1,60631851,10,F,02/17/2009,"PN 683-6006-010 CONTROL BOX,ELEC SN 91",,,1000,US01,W1EX,,XAC,
1,60631853,10,F,02/17/2009,"PN 683-6006-010 CONTROL BOX,ELEC SN 1080",,,1000,US01,W1EX,,XAC,
1,60631854,10,F,02/17/2009,"PN 683-6006-010 CONTROL BOX,ELEC SN 118",,,1000,US01,W1EX,,XAC,
1,60631864,10,F,02/19/2009,117-64173-01\FUEL CELL,,,1000,US01,W1EX,,XAC,
1,60631884,10,F,02/23/2009,PM L281M2008101 FUEL PROBE SN 618,,,1000,US01,W1EX,,XAC,
1,60631902,10,F,02/25/2009,REU6100-2-(010) RemoteElec.Unt. SN00136,,,1000,US01,W1EX,,XAC,
1,60631911,10,F,02/27/2009,PN L633M2010103 ZARIS MOUNT SN 1'125'045,,,1000,US01,W1EX,,XAC,
1,60631925,10,F,03/02/2009,SV-EURO-5\AMPLIFIER SIGNAL,,,1000,US01,W1EX,,XAC,
1,60631926,10,F,03/02/2009,L311M1075102\SWITCH UNIT,,,1000,US01,W1EX,,XAC,
1,60631928,10,F,03/02/2009,L311M1075102\SWITCH UNIT,,,1000,US01,W1EX,,XAC,
1,60631931,10,F,03/02/2009,106CP01Y05\TORQUE TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60631945,10,F,02/23/2009,B761M5023103 Vartoms CNTRL Box SN:055,,,1000,US01,W1EX,,XAC,
1,60631951,10,F,02/24/2009,504-0035-921\STAND BY GYRO INDICATOR,,,1000,US01,W1EX,,XAC,
1,60631952,10,F,02/24/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60631953,10,F,02/24/2009,438-00100-302\OPTICAL GYRO,,,1000,US01,W1EX,,XAC,
1,60631954,10,F,02/24/2009,438-00100-302\OPTICAL GYRO,,,1000,US01,W1EX,,XAC,
1,60631993,10,F,03/03/2009,117-64172-03\FUEL CELL ASSY,,,1000,US01,W1EX,,XAC,
1,60632039,10,F,02/23/2009,PN 350A54-1080-04  AIR INLET HOUSING,,,1000,US01,W1EX,,XAC,
1,60632055,10,F,02/25/2009,L284M30C1005/ MAIN TANK FUEL SENSOR,,,1000,US01,W1EX,,XAC,
1,60632097,10,F,03/02/2009,501-1845-01 Horizon SN 1339,,,1000,US01,W1EX,,XAC,
1,60632099,10,A,03/12/2009,SK366-0137-25 / Rail Block,,,1000,US01,A1R1,,MGXAEC033,
1,60632100,20,A,03/12/2009,SK366-0137-21 / Rail Holder Lower,,,1000,US01,A1R1,,MGXAEC033,
1,60632100,30,A,03/12/2009,SK366-0137-22 / Rail Holder Upper,,,1000,US01,A1R1,,MGXAEC033,
1,60632100,40,A,03/12/2009,SK366-0137-28 / 3803 Rib Locator,,,1000,US01,A1R1,,MGXAEC033,
1,60632101,10,A,03/13/2009,SK366-0137-25 / Rail Block,,,1000,US01,A1R1,,MGXAEC033,
1,60632101,20,A,03/13/2009,SK366-0137-21 / Rail Holder Lower,,,1000,US01,A1R1,,MGXAEC033,
1,60632101,30,A,03/13/2009,SK366-0137-22 / Rail Holder Upper,,,1000,US01,A1R1,,MGXAEC033,
1,60632101,40,A,03/13/2009,SK366-0137-28 / 3803 Rib Locator,,,1000,US01,A1R1,,MGXAEC033,
1,60632103,10,A,03/13/2009,SK366-0137-25 / Rail Block,,,1000,US01,A1R1,,MGXAEC033,
1,60632103,20,A,03/13/2009,SK366-0137-21 / Rail Holder Lower,,,1000,US01,A1R1,,MGXAEC033,
1,60632154,10,F,02/24/2009,39.1-1100-02/ ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60632156,10,F,02/24/2009,PN 130100 FUEL PUMP CARTRIDGE SN 531,,,1000,US01,W1EX,,XAC,
1,60632223,10,F,02/27/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60632224,10,F,02/27/2009,PN 704A47-643-018 PRESS TRANS SN 4543,,,1000,US01,W1EX,,XAC,
1,60632233,10,F,03/02/2009,400-047152-9005 VHF Dsply SN 45950,,,1000,US01,W1EX,,XAC,
1,60632272,10,F,03/04/2009,418-00561-612\ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60632275,10,F,03/04/2009,33000025-1\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60632276,10,F,03/04/2009,33000025-1\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60632278,10,F,03/04/2009,L311M30X3002\LIGHTING PLATE,,,1000,US01,W1EX,,XAC,
1,60632280,10,F,03/04/2009,SPC-10(HD)\INVERTER,,,1000,US01,W1EX,,XAC,
1,60632281,10,F,03/04/2009,P94C16-602\BOOSTER PUMP,,,1000,US01,W1EX,,XAC,
1,60632309,10,F,03/10/2009,150SG122Q/ STARTER GENERATOR,,,1000,US01,W1EX,,XAC,
1,60632315,10,F,03/10/2009,3A43.32.20F.28.4.EE/ ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60632324,10,F,03/11/2009,B771M40C1005  Triple Tach SN 0151,,,1000,US01,W1EX,,XAC,
1,60632326,10,F,03/11/2009,23081-072 Starter Generator SN P2044,,,1000,US01,W1EX,,XAC,
1,60632480,10,F,03/06/2009,JBS880-3\HEATER EJECTOR,,,1000,US01,W1EX,,XAC,
1,60632483,10,F,03/06/2009,418-00500-001\PITCH TRIM ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60632488,10,F,03/06/2009,013020020010\POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60632507,10,F,03/09/2009,PN B673M40A1001 T/R ACTUATOR SN 00201,,,1000,US01,W1EX,,XAC,
1,60632557,10,F,03/11/2009,AHA1121/ BRAKE CALIPER ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60632647,10,F,03/11/2009,JBS880-3\MIXING VALVE,,,1000,US01,W1EX,,XAC,
1,60632726,10,F,03/20/2009,L792M3005105C003/ FAN RH,,,1000,US01,W1EX,,XAC,
1,60632728,10,F,03/20/2009,400-0098-000/ TRNSVR VHF RT30-0,,,1000,US01,W1EX,,XAC,
1,60632820,10,F,03/17/2009,PS-SPK-300\SPEAKER PA,,,1000,US01,W1EX,,XAC,
1,60632821,10,F,03/17/2009,PS-SPK-300\SPEAKER PA,,,1000,US01,W1EX,,XAC,
1,60632822,10,F,03/17/2009,PN 117-45020V002 TAN HYD UNIT SN 05-0203,,,1000,US01,W1EX,,XAC,
1,60632848,10,F,03/12/2009,JBS13016-11/ BLOWER,,,1000,US01,W1EX,,XAC,
1,60632868,10,F,03/13/2009,024803AA\BLOC EQUIP EC130,,,1000,US01,W1EX,,XAC,
1,60632871,10,F,03/16/2009,L771M40C1010\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60632874,10,F,03/16/2009,4502-350-3\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60632889,10,F,03/18/2009,PN 684-1009-200 TRANS RECTIF SN 2006,,,1000,US01,W1EX,,XAC,
1,60632890,10,F,03/18/2009,PN 684-1009-200 TRANS RECTIF SN 667,,,1000,US01,W1EX,,XAC,
1,60632891,10,F,03/18/2009,"PN 97167 RELAY, BRAKE CIRCUIT SN 110",,,1000,US01,W1EX,,XAC,
1,60632894,10,F,03/18/2009,"PN D24AB1041 RELAY,BRAKE CIR SN 751",,,1000,US01,W1EX,,XAC,
1,60632902,10,F,03/19/2009,4502-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60632904,10,F,03/19/2009,B771M40C1003\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60632956,10,F,03/20/2009,490GC01Y03\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60632958,10,F,03/20/2009,524-031\STARTER GENERATOR,,,1000,US01,W1EX,,XAC,
1,60632959,10,F,03/20/2009,105-450121A/ HYD PACK,,,1000,US01,W1EX,,XAC,
1,60632986,10,F,03/23/2009,L623M1006102\ROTOR HUB SHAFT,,,1000,US01,W1EX,,XAC,
1,60632988,10,F,03/23/2009,4503-350-4\MASTER BOX,,,1000,US01,W1EX,,XAC,
1,60633016,10,F,03/26/2009,5002566\RIM MAIN LH,,,1000,US01,W1EX,,XAC,
1,60633020,10,F,03/26/2009,04001E1000010\VHIU 350 B2,,,1000,US01,W1EX,,XAC,
1,60633027,10,F,03/27/2009,E1070-2/ POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60633041,10,F,03/20/2009,PN SC5091-1 SERVO SN 1476,,,1000,US01,W1EX,,XAC,
1,60633089,10,F,03/26/2009,501-1228-03/ POWER SUPPLY,,,1000,US01,W1EX,,XAC,
1,60633175,10,F,03/24/2009,350A34-0150-04\FRONT SHAFT ASSY,,,1000,US01,W1EX,,XAC,
1,60633189,10,F,03/25/2009,7030C189\VERTICAL SPEED INDICATOR,,,1000,US01,W1EX,,XAC,
1,60633190,10,F,03/25/2009,86425000\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60633193,10,F,03/25/2009,L792M3005105C003\FAN RH,,,1000,US01,W1EX,,XAC,
1,60633199,10,F,03/25/2009,3057-3-136-5\TORQUE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60633200,10,F,03/25/2009,L673M20A1005/ MAIN ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60633202,10,F,03/25/2009,6103-1004\ALTIMETER,,,1000,US01,W1EX,,XAC,
1,60633204,10,F,03/25/2009,764805\FUEL GAUGE,,,1000,US01,W1EX,,XAC,
1,60633205,10,F,03/25/2009,764805\FUEL GAUGE,,,1000,US01,W1EX,,XAC,
1,60633355,50,,03/27/2009,SR22-20B7,,,1000,US01,Z101,,CDG,
1,60633486,10,F,03/31/2009,5-AS350-34\COMPRESSOR,,,1000,US01,W1EX,,XAC,
1,60633494,10,F,03/31/2009,590008-1\COMPRESSOR,,,1000,US01,W1EX,,XAC,
1,60633561,10,F,03/31/2009,"PN 130062 BOX, REGULATOR SN 861",,,1000,US01,W1EX,,XAC,
1,60633562,10,F,03/31/2009,4217228/ SEARCHLIGHT,,,1000,US01,W1EX,,XAC,
1,60633665,10,F,04/01/2009,PN L633M2010107 Z ARIS MOUNT SN 1041,,,1000,US01,W1EX,,XAC,
1,60633677,10,F,04/02/2009,LRA15 (95099) - SN: 1144,,,1000,US01,W1EX,,XAC,
1,60633681,10,F,04/02/2009,ACU6100-2-(120) Audio Panel SN:00322,,,1000,US01,W1EX,,XAC,
1,60633682,10,F,04/02/2009,31300-1202-1200 C5000 SN:47375,,,1000,US01,W1EX,,XAC,
1,60633702,10,F,04/06/2009,010-00139-11 GNS430 SN 97135601,,,1000,US01,W1EX,,XAC,
1,60633760,10,F,04/01/2009,5007-155-00-20\TACH SENSOR,,,1000,US01,W1EX,,XAC,
1,60633763,10,F,04/01/2009,IPT-20RT1-100-80G\TRANSDUCER,,,1000,US01,W1EX,,XAC,
1,60633764,10,F,04/01/2009,APT100-100-2030SG\PRESS TRANSDUCER,,,1000,US01,W1EX,,XAC,
1,60633765,10,F,04/01/2009,30101103-2\FIRE EXTINGUISHER,,,1000,US01,W1EX,,XAC,
1,60633771,10,F,04/02/2009,39.1-1100-02/ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60633808,10,F,04/09/2009,9A2045/ FUEL PUMP CARTRIDGE,,,1000,US01,W1EX,,XAC,
1,60633850,10,F,04/06/2009,L633M2010107\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
1,60633851,10,F,04/06/2009,L315M5004101\WARNING UNIT,,,1000,US01,W1EX,,XAC,
1,60633865,10,F,04/07/2009,350A31-1850-02\LOWER SLEEVE FLANGE,,,1000,US01,W1EX,,XAC,
1,60633867,10,F,04/07/2009,L771M40C1009\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60633871,10,F,04/07/2009,930-500-25-1\SEARCH LIGHT,,,1000,US01,W1EX,,XAC,
1,60633873,10,F,04/07/2009,501-1849-01\STAND BY HORIZON GYRO,,,1000,US01,W1EX,,XAC,
1,60633878,10,F,04/08/2009,PN 130100 FUEL PUMP CARTRIDGE SN 2309,,,1000,US01,W1EX,,XAC,
1,60633879,10,F,04/08/2009,PN S15-007-2 4A LIGHT PANEL SN 044,,,1000,US01,W1EX,,XAC,
1,60633956,10,F,04/09/2009,064-01054-0060\KY196A RADIO,,,1000,US01,W1EX,,XAC,
1,60633957,10,F,04/09/2009,B673M40A1001\TAIL ROTOR ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60633959,10,F,04/09/2009,B771M40C1003\TRIPLE INDICATOR,,,1000,US01,W1EX,,XAC,
1,60634039,10,F,04/12/2009,7059-000/ BRAKE TRANSMITTER,,,1000,US01,W1EX,,XAC,
1,60634144,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 720",,,1000,US01,W1EX,,XAC,
1,60634145,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 330",,,1000,US01,W1EX,,XAC,
1,60634146,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 52",,,1000,US01,W1EX,,XAC,
1,60634147,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 580",,,1000,US01,W1EX,,XAC,
1,60634148,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 66",,,1000,US01,W1EX,,XAC,
1,60634149,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 698",,,1000,US01,W1EX,,XAC,
1,60634150,10,F,04/13/2009,"PN 7046-100 TRANSMTR, PEDAL SN 28",,,1000,US01,W1EX,,XAC,
1,60634153,10,F,04/14/2009,D107613 / ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60634164,10,F,04/15/2009,GC10257-8\PRINTED CIRCUIT,,,1000,US01,W1EX,,XAC,
1,60634165,10,F,04/15/2009,P94C16-606\BOOST PUMP,,,1000,US01,W1EX,,XAC,
1,60634166,10,F,04/15/2009,060-00013-0001\KSG DIRECTIONAL GYRO,,,1000,US01,W1EX,,XAC,
1,60634167,10,F,04/15/2009,39.1-1100-02\SPAS ACTUATOR,,,1000,US01,W1EX,,XAC,
1,60634168,10,F,04/15/2009,418-00491-350\AUTO PILOT COMPUTER,,,1000,US01,W1EX,,XAC,
1,60634169,10,F,04/15/2009,SPC-10(HD)\INVERTER,,,1000,US01,W1EX,,XAC,
1,60634170,10,F,04/15/2009,C623A2005103\SCISSOR LINK ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60634171,10,F,04/15/2009,C623A2005103\SCISSOR LINK ASSEMBLY,,,1000,US01,W1EX,,XAC,
1,60634172,10,F,04/15/2009,066-3046-07\KI525A INDICATOR,,,1000,US01,W1EX,,XAC,
1,60634174,10,F,04/15/2009,L633M2010107\Z-ARIS MOUNT,,,1000,US01,W1EX,,XAC,
